attackid,sessionid,repeated,severity,attack,service,srcip,dstip,srcport,dstport,subtype,eventtype,url
17702,7956023,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62606,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%2731OBQLE1HXEGVT3HXFJNFENKG2TVN48IB4FX8D6G91QZWN1NHS%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=b8477a13cb480c157263ac29505ec10b
17702,7956023,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62606,80,ips,signature,-
17702,7956024,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62917,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27OHDGS7LXCUL6OG76YDPZCH01OVEN9XGKSMKXK98DTQ7VSWQVPQ%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=7fe14cd098b209c98782132ecb689b6d
17702,7956024,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,62917,80,ips,signature,-
17702,7956025,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63224,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%2743JEFV0ZTP4CXX2G57HT1WH90I36HOLZFWN0Z7WW1HL1HWKP82%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=4146d94724a71d9ca0c443e6a2f82db2
17702,7956025,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63224,80,ips,signature,-
17702,7956026,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63540,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27T1Z1R2R3THD8NBAKS3G2OJOJ9LU6SEQKADMBKK0NFZ24T1RHCS%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=2ef69149cb7904e1a7ce5c7a571411d9
17702,7956026,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63540,80,ips,signature,-
17702,7956027,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63844,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27SN1U1FQUO1CAURFQ1SOGK0EHU5XOPGS4B1UWX6DBA7XK4PFLDJ%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=2995145b3398c7621e6711d6fe4c50cd
17702,7956027,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,63844,80,ips,signature,-
17702,7956028,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64159,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27OHKOBF6KLIH9NIAL9KMKOIYJXRD7NAQIZ3T0A1FIA12Q8DZNA0%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=643860f81971a33c063730a8728167fb
17702,7956028,50,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64159,80,ips,signature,-
17702,7956029,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64464,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%2718CTDEFS7219I4DFSQZXFRZOVUNGMMDAJ8B4SF2OB1UY8XMW79%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=e78922a32f001038f1191efd62424764
17702,7956029,49,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64464,80,ips,signature,-
17702,7956030,1,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64780,80,ips,signature,/DVWA/vulnerabilities/xss_r/?name=%3Cscript%3Econsole.log%28%27B1K0SVX9ZI0O4Y1UNBV10X743R08XO437W5X2T0A95CHZR8A22%27%29%3Bconsole.log%28document.cookie%29%3B%3C%2Fscript%3E&user_token=347eea3a4534e5da05642077a5cac78e
17702,7956030,46,medium,Cross.Site.Scripting,HTTP,18.218.115.60,172.31.69.28,64780,80,ips,signature,-
